Step,Time,JointName,Fx,Fy,Fz,Tx,Ty,Tz,F_norm
1390,15.5663,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
1390,15.5663,Link_01,0.000000,-0.224924,0.210310,0.052526,0.000000,0.000000,0.307931
1390,15.5663,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
1390,15.5663,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
1390,15.5663,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1390,15.5663,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1390,15.5663,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1390,15.5663,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1390,15.5663,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1400,15.6767,Trunk_02,0.000000,-0.003596,0.616108,0.054196,0.000000,0.000000,0.616118
1400,15.6767,Trunk_03,0.000000,-0.000801,0.154092,0.000020,0.000000,0.000000,0.154094
1400,15.6767,Link_01,0.000000,-0.224923,0.210310,0.052525,0.000000,0.000000,0.307930
1400,15.6767,Link_02,0.000000,-0.217556,0.158904,0.041785,0.000000,0.000000,0.269409
1400,15.6767,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230897
1400,15.6767,Link_04,0.000000,-0.172119,0.085984,0.022205,0.000000,0.000000,0.192401
1400,15.6767,Link_05,0.000000,-0.140342,0.063200,0.014322,0.000000,0.000000,0.153916
1400,15.6767,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1400,15.6767,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1400,15.6767,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1410,15.7891,Trunk_02,0.000000,-0.003598,0.616109,0.054196,0.000000,0.000000,0.616120
1410,15.7891,Trunk_03,0.000000,-0.000801,0.154092,0.000020,0.000000,0.000000,0.154094
1410,15.7891,Link_01,0.000000,-0.224926,0.210310,0.052526,0.000000,0.000000,0.307932
1410,15.7891,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269410
1410,15.7891,Link_03,0.000000,-0.199120,0.116900,0.031498,0.000000,0.000000,0.230899
1410,15.7891,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
1410,15.7891,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1410,15.7891,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1410,15.7891,Link_07,0.000000,-0.070953,0.029799,0.003583,0.000000,0.000000,0.076957
1410,15.7891,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1420,15.8993,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1420,15.8993,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
1420,15.8993,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1420,15.8993,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1420,15.8993,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
1420,15.8993,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
1420,15.8993,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1420,15.8993,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1420,15.8993,Link_07,0.000000,-0.070954,0.029799,0.003583,0.000000,0.000000,0.076957
1420,15.8993,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1430,16.0083,Trunk_02,0.000000,-0.003596,0.616108,0.054196,0.000000,0.000000,0.616119
1430,16.0083,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1430,16.0083,Link_01,0.000000,-0.224924,0.210310,0.052525,0.000000,0.000000,0.307930
1430,16.0083,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
1430,16.0083,Link_03,0.000000,-0.199118,0.116900,0.031498,0.000000,0.000000,0.230898
1430,16.0083,Link_04,0.000000,-0.172119,0.085984,0.022205,0.000000,0.000000,0.192401
1430,16.0083,Link_05,0.000000,-0.140342,0.063200,0.014322,0.000000,0.000000,0.153916
1430,16.0083,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1430,16.0083,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1430,16.0083,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1440,16.1184,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1440,16.1184,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1440,16.1184,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1440,16.1184,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1440,16.1184,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
1440,16.1184,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1440,16.1184,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1440,16.1184,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1440,16.1184,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1440,16.1184,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1450,16.2334,Trunk_02,0.000220,-0.005900,0.592577,0.046558,-0.000005,-0.000041,0.592606
1450,16.2334,Trunk_03,-0.000000,-0.000674,0.154091,0.000017,-0.000000,-0.000000,0.154092
1450,16.2334,Link_01,-0.000122,-0.208836,0.193101,0.044948,-0.000052,-0.000035,0.284430
1450,16.2334,Link_02,-0.000601,-0.197003,0.147199,0.035004,-0.000126,-0.000026,0.245922
1450,16.2334,Link_03,-0.000893,-0.176135,0.109671,0.025715,-0.000152,-0.000023,0.207490
1450,16.2334,Link_04,-0.001025,-0.148495,0.081136,0.017532,-0.000147,-0.000024,0.169219
1450,16.2334,Link_05,-0.001021,-0.117214,0.058821,0.010789,-0.000122,-0.000025,0.131149
1450,16.2334,Link_06,-0.000911,-0.084231,0.040025,0.005660,-0.000088,-0.000026,0.093261
1450,16.2334,Link_07,-0.000730,-0.050649,0.022667,0.002227,-0.000053,-0.000026,0.055494
1450,16.2334,Link_08,-0.000476,-0.016916,0.005689,0.000517,-0.000023,-0.000026,0.017853
1460,16.3479,Trunk_02,-0.000864,0.007894,0.583026,0.041925,-0.000782,0.000645,0.583081
1460,16.3479,Trunk_03,0.000014,-0.000449,0.154092,0.000011,0.000000,-0.000000,0.154093
1460,16.3479,Link_01,-0.001780,-0.192167,0.196687,0.040724,-0.001159,-0.000084,0.274986
1460,16.3479,Link_02,-0.003671,-0.178901,0.154718,0.031648,-0.001313,-0.000060,0.236552
1460,16.3479,Link_03,-0.004957,-0.158217,0.119682,0.023306,-0.001311,-0.000053,0.198446
1460,16.3479,Link_04,-0.005642,-0.132249,0.091736,0.016044,-0.001194,-0.000056,0.161050
1460,16.3479,Link_05,-0.005848,-0.103933,0.068559,0.010101,-0.001000,-0.000063,0.124646
1460,16.3479,Link_06,-0.005729,-0.075169,0.048059,0.005579,-0.000762,-0.000069,0.089403
1460,16.3479,Link_07,-0.005451,-0.047121,0.028664,0.002489,-0.000505,-0.000074,0.055423
1460,16.3479,Link_08,-0.005005,-0.020306,0.009632,0.000792,-0.000241,-0.000075,0.023025
1470,16.4644,Trunk_02,-0.008012,-0.015894,0.620517,0.057207,-0.003039,0.002533,0.620772
1470,16.4644,Trunk_03,-0.000061,-0.000895,0.154092,0.000023,-0.000002,0.000000,0.154094
1470,16.4644,Link_01,-0.011353,-0.236605,0.204213,0.055154,-0.004469,-0.000236,0.312752
1470,16.4644,Link_02,-0.016687,-0.228675,0.150474,0.043777,-0.004557,-0.000124,0.274250
1470,16.4644,Link_03,-0.019232,-0.209098,0.106845,0.032922,-0.004097,-0.000079,0.235601
1470,16.4644,Link_04,-0.019620,-0.180564,0.075204,0.023146,-0.003368,-0.000066,0.196581
1470,16.4644,Link_05,-0.018510,-0.146850,0.052372,0.014878,-0.002544,-0.000064,0.157004
1470,16.4644,Link_06,-0.016376,-0.110209,0.034954,0.008364,-0.001732,-0.000067,0.116773
1470,16.4644,Link_07,-0.013549,-0.071942,0.020057,0.003743,-0.001006,-0.000069,0.075904
1470,16.4644,Link_08,-0.010037,-0.032720,0.006066,0.001094,-0.000408,-0.000069,0.034758
1480,16.5763,Trunk_02,-0.010743,-0.014857,0.621242,0.058332,-0.004294,0.003575,0.621513
1480,16.5763,Trunk_03,-0.000060,-0.000897,0.154091,0.000023,-0.000001,-0.000000,0.154093
1480,16.5763,Link_01,-0.015776,-0.236398,0.205323,0.056234,-0.006409,-0.000344,0.313513
1480,16.5763,Link_02,-0.023338,-0.229575,0.149649,0.044782,-0.006525,-0.000160,0.275035
1480,16.5763,Link_03,-0.026687,-0.210477,0.104494,0.033805,-0.005831,-0.000087,0.236499
1480,16.5763,Link_04,-0.027094,-0.182115,0.072205,0.023894,-0.004785,-0.000065,0.197771
1480,16.5763,Link_05,-0.025593,-0.148627,0.049455,0.015491,-0.003622,-0.000064,0.158716
1480,16.5763,Link_06,-0.022827,-0.112393,0.032613,0.008841,-0.002484,-0.000072,0.119235
1480,16.5763,Link_07,-0.019200,-0.074710,0.018525,0.004074,-0.001457,-0.000080,0.079331
1480,16.5763,Link_08,-0.014684,-0.036234,0.005421,0.001260,-0.000596,-0.000085,0.039471
1490,16.6867,Trunk_02,-0.017364,-0.004243,0.606883,0.053249,-0.006753,0.005929,0.607146
1490,16.6867,Trunk_03,-0.000109,-0.000721,0.154091,0.000018,-0.000003,-0.000000,0.154093
1490,16.6867,Link_01,-0.021997,-0.218266,0.203467,0.051453,-0.009512,-0.000326,0.299203
1490,16.6867,Link_02,-0.031026,-0.209668,0.151927,0.040852,-0.009340,-0.000167,0.260778
1490,16.6867,Link_03,-0.035626,-0.190349,0.109674,0.030826,-0.008348,-0.000102,0.222554
1490,16.6867,Link_04,-0.036657,-0.163241,0.078480,0.021870,-0.006933,-0.000085,0.184798
1490,16.6867,Link_05,-0.035268,-0.132370,0.055389,0.014342,-0.005349,-0.000090,0.147762
1490,16.6867,Link_06,-0.032299,-0.100186,0.037339,0.008406,-0.003765,-0.000103,0.111690
1490,16.6867,Link_07,-0.028344,-0.068142,0.021694,0.004110,-0.002288,-0.000116,0.076924
1490,16.6867,Link_08,-0.023340,-0.037149,0.007090,0.001445,-0.000974,-0.000124,0.044442
1500,16.8022,Trunk_02,-0.026165,-0.012348,0.625152,0.060081,-0.009849,0.008468,0.625821
1500,16.8022,Trunk_03,-0.000185,-0.000898,0.154091,0.000022,-0.000005,-0.000000,0.154094
1500,16.8022,Link_01,-0.034875,-0.236908,0.209534,0.057718,-0.014247,-0.000585,0.318192
1500,16.8022,Link_02,-0.049329,-0.230679,0.150511,0.045927,-0.014094,-0.000319,0.279820
1500,16.8022,Link_03,-0.055797,-0.211339,0.102607,0.034732,-0.012467,-0.000211,0.241466
1500,16.8022,Link_04,-0.056288,-0.182626,0.068810,0.024694,-0.010166,-0.000162,0.203114
1500,16.8022,Link_05,-0.052992,-0.149249,0.045524,0.016215,-0.007670,-0.000137,0.164790
1500,16.8022,Link_06,-0.047352,-0.113814,0.028905,0.009489,-0.005260,-0.000128,0.126615
1500,16.8022,Link_07,-0.040230,-0.077742,0.015559,0.004595,-0.003098,-0.000124,0.088907
1500,16.8022,Link_08,-0.031621,-0.042017,0.003644,0.001561,-0.001270,-0.000121,0.052712
1510,16.9175,Trunk_02,-0.027954,-0.016471,0.635300,0.064176,-0.010895,0.009350,0.636128
1510,16.9175,Trunk_03,-0.000187,-0.001001,0.154090,0.000025,-0.000005,0.000000,0.154094
1510,16.9175,Link_01,-0.038582,-0.247088,0.213158,0.061515,-0.016050,-0.000673,0.328599
1510,16.9175,Link_02,-0.055859,-0.243118,0.148370,0.049057,-0.016064,-0.000347,0.290242
1510,16.9175,Link_03,-0.063396,-0.223929,0.096181,0.037144,-0.014262,-0.000214,0.251822
1510,16.9175,Link_04,-0.063814,-0.194173,0.060609,0.026428,-0.011641,-0.000148,0.213188
1510,16.9175,Link_05,-0.059947,-0.159276,0.037397,0.017361,-0.008789,-0.000117,0.174244
1510,16.9175,Link_06,-0.053625,-0.121961,0.022009,0.010149,-0.006040,-0.000108,0.135035
1510,16.9175,Link_07,-0.045855,-0.083545,0.010478,0.004888,-0.003573,-0.000109,0.095876
1510,16.9175,Link_08,-0.036665,-0.044936,0.000638,0.001629,-0.001472,-0.000112,0.058000
1520,17.0334,Trunk_02,-0.033611,-0.011082,0.624058,0.060453,-0.012497,0.011178,0.625060
1520,17.0334,Trunk_03,-0.000217,-0.000886,0.154090,0.000022,-0.000005,-0.000000,0.154093
1520,17.0334,Link_01,-0.040863,-0.235311,0.209579,0.058133,-0.017476,-0.000443,0.317749
1520,17.0334,Link_02,-0.056649,-0.230404,0.147692,0.046328,-0.016956,-0.000259,0.279478
1520,17.0334,Link_03,-0.064449,-0.211064,0.097673,0.035037,-0.015020,-0.000172,0.241333
1520,17.0334,Link_04,-0.065493,-0.181973,0.063062,0.024926,-0.012329,-0.000125,0.203421
1520,17.0334,Link_05,-0.062217,-0.148526,0.039822,0.016419,-0.009390,-0.000106,0.165881
1520,17.0334,Link_06,-0.056392,-0.113489,0.023783,0.009682,-0.006523,-0.000106,0.128940
1520,17.0334,Link_07,-0.049086,-0.078255,0.011336,0.004762,-0.003909,-0.000116,0.093068
1520,17.0334,Link_08,-0.040342,-0.043867,0.000612,0.001667,-0.001632,-0.000126,0.059600
1530,17.1462,Trunk_02,-0.036272,-0.010179,0.623628,0.060481,-0.013824,0.012399,0.624765
1530,17.1462,Trunk_03,-0.000230,-0.000866,0.154091,0.000022,-0.000006,0.000000,0.154093
1530,17.1462,Link_01,-0.043964,-0.234261,0.209875,0.058120,-0.019299,-0.000480,0.317583
1530,17.1462,Link_02,-0.061092,-0.229370,0.147297,0.046282,-0.018727,-0.000326,0.279355
1530,17.1462,Link_03,-0.069730,-0.209829,0.096665,0.034987,-0.016647,-0.000251,0.241318
1530,17.1462,Link_04,-0.071073,-0.180641,0.061644,0.024909,-0.013728,-0.000194,0.203673
1530,17.1462,Link_05,-0.067861,-0.147357,0.038110,0.016451,-0.010522,-0.000158,0.166648
1530,17.1462,Link_06,-0.062087,-0.112756,0.021874,0.009754,-0.007375,-0.000141,0.130565
1530,17.1462,Link_07,-0.054927,-0.078215,0.009311,0.004848,-0.004471,-0.000137,0.096027
1530,17.1462,Link_08,-0.046407,-0.044876,-0.001404,0.001729,-0.001891,-0.000135,0.064571
1540,17.2609,Trunk_02,-0.044845,-0.017172,0.637519,0.065911,-0.016508,0.015294,0.639325
1540,17.2609,Trunk_03,-0.000264,-0.001004,0.154090,0.000025,-0.000007,0.000000,0.154093
1540,17.2609,Link_01,-0.049961,-0.249936,0.213758,0.063494,-0.022375,-0.000227,0.332651
1540,17.2609,Link_02,-0.068323,-0.248422,0.142717,0.050845,-0.021456,-0.000241,0.294533
1540,17.2609,Link_03,-0.078706,-0.228639,0.085595,0.038502,-0.019177,-0.000216,0.256509
1540,17.2609,Link_04,-0.080823,-0.197444,0.047658,0.027425,-0.015913,-0.000169,0.218604
1540,17.2609,Link_05,-0.077644,-0.161656,0.023814,0.018120,-0.012256,-0.000137,0.180909
1540,17.2609,Link_06,-0.071582,-0.124277,0.008925,0.010738,-0.008627,-0.000127,0.143696
1540,17.2609,Link_07,-0.064016,-0.086544,-0.001422,0.005312,-0.005249,-0.000129,0.107656
1540,17.2609,Link_08,-0.055021,-0.049566,-0.009478,0.001858,-0.002214,-0.000130,0.074659
1550,17.3766,Trunk_02,-0.062602,-0.018866,0.642620,0.067711,-0.020916,0.020413,0.645937
1550,17.3766,Trunk_03,-0.000395,-0.001066,0.154089,0.000027,-0.000010,0.000000,0.154093
1550,17.3766,Link_01,-0.057736,-0.257210,0.215556,0.066238,-0.026117,0.000480,0.340521
1550,17.3766,Link_02,-0.073147,-0.259545,0.137578,0.053560,-0.023856,-0.000050,0.302724
1550,17.3766,Link_03,-0.085039,-0.239613,0.074801,0.040622,-0.021284,-0.000182,0.265030
1550,17.3766,Link_04,-0.088479,-0.206631,0.034392,0.028932,-0.017737,-0.000166,0.227393
1550,17.3766,Link_05,-0.085883,-0.169049,0.010206,0.019136,-0.013706,-0.000135,0.189888
1550,17.3766,Link_06,-0.079889,-0.130218,-0.003772,0.011379,-0.009663,-0.000124,0.152818
1550,17.3766,Link_07,-0.072010,-0.091255,-0.012528,0.005665,-0.005871,-0.000130,0.116918
1550,17.3766,Link_08,-0.062252,-0.053288,-0.018577,0.001997,-0.002446,-0.000138,0.084024
1560,17.4877,Trunk_02,-0.065258,-0.019178,0.637659,0.066544,-0.022048,0.021823,0.641277
1560,17.4877,Trunk_03,-0.000393,-0.001026,0.154089,0.000026,-0.000010,0.000000,0.154093
1560,17.4877,Link_01,-0.057143,-0.254611,0.211935,0.065503,-0.027016,0.000698,0.336168
1560,17.4877,Link_02,-0.070754,-0.257022,0.134231,0.053130,-0.024362,-0.000008,0.298470
1560,17.4877,Link_03,-0.083010,-0.236982,0.071288,0.040314,-0.021848,-0.000208,0.261023
1560,17.4877,Link_04,-0.087321,-0.203966,0.030696,0.028723,-0.018387,-0.000201,0.223986
1560,17.4877,Link_05,-0.085875,-0.166681,0.006249,0.019030,-0.014392,-0.000161,0.187606
1560,17.4877,Link_06,-0.081421,-0.128505,-0.008058,0.011363,-0.010312,-0.000138,0.152341
1560,17.4877,Link_07,-0.075573,-0.090490,-0.017115,0.005702,-0.006393,-0.000137,0.119133
1560,17.4877,Link_08,-0.068356,-0.053831,-0.023230,0.002043,-0.002724,-0.000143,0.090055
1570,17.6007,Trunk_02,-0.074336,-0.020268,0.636270,0.066115,-0.024504,0.024799,0.640918
1570,17.6007,Trunk_03,-0.000436,-0.001029,0.154089,0.000026,-0.000011,0.000000,0.154093
1570,17.6007,Link_01,-0.059859,-0.256319,0.209982,0.065963,-0.029011,0.001165,0.336711
1570,17.6007,Link_02,-0.070996,-0.259850,0.130342,0.053814,-0.025567,0.000156,0.299251
1570,17.6007,Link_03,-0.084011,-0.239482,0.065509,0.040858,-0.022989,-0.000132,0.262109
1570,17.6007,Link_04,-0.089466,-0.205627,0.023890,0.029098,-0.019501,-0.000153,0.225516
1570,17.6007,Link_05,-0.089019,-0.167697,-0.001035,0.019290,-0.015395,-0.000129,0.189862
1570,17.6007,Link_06,-0.085536,-0.129274,-0.015528,0.011553,-0.011131,-0.000120,0.155786
1570,17.6007,Link_07,-0.080808,-0.091386,-0.024624,0.005837,-0.006968,-0.000131,0.124450
1570,17.6007,Link_08,-0.074973,-0.055308,-0.030601,0.002116,-0.002989,-0.000145,0.098063
1580,17.7131,Trunk_02,-0.094861,-0.022509,0.641506,0.067290,-0.029219,0.030361,0.648872
1580,17.7131,Trunk_03,-0.000548,-0.001070,0.154088,0.000027,-0.000014,0.000000,0.154092
1580,17.7131,Link_01,-0.067806,-0.266661,0.211226,0.069102,-0.032553,0.001982,0.346874
1580,17.7131,Link_02,-0.074464,-0.273951,0.124435,0.057033,-0.027511,0.000320,0.309964
1580,17.7131,Link_03,-0.089153,-0.253022,0.052728,0.043340,-0.024742,-0.000173,0.273402
1580,17.7131,Link_04,-0.096160,-0.216794,0.007840,0.030825,-0.021059,-0.000225,0.237293
1580,17.7131,Link_05,-0.096372,-0.176557,-0.017935,0.020424,-0.016631,-0.000186,0.201944
1580,17.7131,Link_06,-0.092936,-0.136217,-0.031905,0.012243,-0.011993,-0.000158,0.167959
1580,17.7131,Link_07,-0.087811,-0.096599,-0.039741,0.006194,-0.007460,-0.000154,0.136461
1580,17.7131,Link_08,-0.081074,-0.059002,-0.044036,0.002240,-0.003143,-0.000156,0.109515
1590,17.8234,Trunk_02,-0.099316,-0.023669,0.646438,0.068553,-0.030374,0.031848,0.654451
1590,17.8234,Trunk_03,-0.000529,-0.001057,0.154087,0.000027,-0.000013,-0.000000,0.154091
1590,17.8234,Link_01,-0.067477,-0.272834,0.213425,0.071042,-0.033048,0.002243,0.352905
1590,17.8234,Link_02,-0.071567,-0.281881,0.123865,0.058918,-0.027440,0.000364,0.316103
1590,17.8234,Link_03,-0.086881,-0.261338,0.048667,0.044831,-0.024787,-0.000208,0.279668
1590,17.8234,Link_04,-0.094815,-0.224412,0.002009,0.031884,-0.021229,-0.000267,0.243629
1590,17.8234,Link_05,-0.095841,-0.183196,-0.024200,0.021108,-0.016857,-0.000210,0.208163
1590,17.8234,Link_06,-0.093271,-0.141667,-0.037850,0.012621,-0.012224,-0.000163,0.173787
1590,17.8234,Link_07,-0.089195,-0.100438,-0.044934,0.006341,-0.007654,-0.000148,0.141642
1590,17.8234,Link_08,-0.083742,-0.060602,-0.048156,0.002256,-0.003246,-0.000149,0.114036
1600,17.9354,Trunk_02,-0.094042,-0.020987,0.635324,0.065208,-0.029420,0.030965,0.642589
1600,17.9354,Trunk_03,-0.000479,-0.000969,0.154087,0.000024,-0.000012,-0.000000,0.154091
1600,17.9354,Link_01,-0.063793,-0.262016,0.208151,0.067658,-0.032367,0.002236,0.340660
1600,17.9354,Link_02,-0.066760,-0.268991,0.124449,0.056179,-0.026816,0.000470,0.303810
1600,17.9354,Link_03,-0.081157,-0.249070,0.054122,0.042824,-0.024218,-0.000083,0.267491
1600,17.9354,Link_04,-0.089403,-0.213886,0.009432,0.030511,-0.020869,-0.000165,0.232010
1600,17.9354,Link_05,-0.091485,-0.174567,-0.016705,0.020244,-0.016734,-0.000139,0.197793
1600,17.9354,Link_06,-0.090420,-0.135055,-0.031355,0.012153,-0.012285,-0.000119,0.165526
1600,17.9354,Link_07,-0.088291,-0.096110,-0.039952,0.006159,-0.007809,-0.000127,0.136487
1600,17.9354,Link_08,-0.085383,-0.058918,-0.044758,0.002235,-0.003380,-0.000146,0.112982
1610,18.0452,Trunk_02,-0.101638,-0.014922,0.630419,0.062540,-0.031288,0.033098,0.638734
1610,18.0452,Trunk_03,-0.000548,-0.000910,0.154088,0.000023,-0.000014,-0.000000,0.154091
1610,18.0452,Link_01,-0.068350,-0.256368,0.209102,0.066090,-0.034272,0.002517,0.337817
1610,18.0452,Link_02,-0.070134,-0.264396,0.126191,0.055224,-0.028064,0.000519,0.301244
1610,18.0452,Link_03,-0.085012,-0.244909,0.056228,0.042124,-0.025209,-0.000121,0.265271
1610,18.0452,Link_04,-0.093681,-0.209990,0.011495,0.030001,-0.021647,-0.000221,0.230226
1610,18.0452,Link_05,-0.095753,-0.171016,-0.015011,0.019907,-0.017292,-0.000190,0.196571
1610,18.0452,Link_06,-0.094240,-0.132047,-0.030210,0.011968,-0.012635,-0.000158,0.165016
1610,18.0452,Link_07,-0.091285,-0.093943,-0.039439,0.006090,-0.007982,-0.000152,0.136799
1610,18.0452,Link_08,-0.087182,-0.058086,-0.044924,0.002232,-0.003426,-0.000155,0.113986
1620,18.1583,Trunk_02,-0.106164,-0.016241,0.640676,0.065109,-0.032474,0.034448,0.649616
1620,18.1583,Trunk_03,-0.000578,-0.001002,0.154087,0.000025,-0.000015,-0.000000,0.154092
1620,18.1583,Link_01,-0.069244,-0.266163,0.214827,0.069119,-0.034949,0.002665,0.348982
1620,18.1583,Link_02,-0.070353,-0.276623,0.127051,0.057849,-0.028435,0.000481,0.312429
1620,18.1583,Link_03,-0.086269,-0.257233,0.052396,0.044090,-0.025655,-0.000212,0.276326
1620,18.1583,Link_04,-0.095438,-0.220987,0.005593,0.031336,-0.022070,-0.000298,0.240780
